year,region,harvest,anomaly,Latitude,Longitude
1892,Jura,33.9,-0.9,46.93,5.88
1893,Jura,23.6,-0.5,46.93,5.88
1894,Jura,44.9,-0.07,46.93,5.88
1895,Jura,32.6,-0.74,46.93,5.88
1896,Jura,35.1,-0.49,46.93,5.88
1897,Jura,29.6,-0.08,46.93,5.88
1898,Jura,32.6,0.2,46.93,5.88
1899,Jura,39.0,-0.14,46.93,5.88
1901,Jura,36.4,-0.53,46.93,5.88
1903,Jura,50.6,-0.1,46.93,5.88
1905,Jura,30.6,-0.35,46.93,5.88
1906,Jura,31.6,-0.01,46.93,5.88
1909,Jura,59.0,-1.07,46.93,5.88
1911,Jura,34.9,0.38,46.93,5.88
1912,Jura,44.0,-0.54,46.93,5.88
1914,Jura,45.0,0.08,46.93,5.88
1915,Jura,40.0,-0.78,46.93,5.88
1916,Jura,47.0,-0.2,46.93,5.88
1917,Jura,26.0,-0.95,46.93,5.88
1918,Jura,42.0,-0.14,46.93,5.88
1919,Jura,46.0,-0.99,46.93,5.88
1920,Jura,40.0,0.39,46.93,5.88
1921,Jura,27.0,0.6,46.93,5.88
1922,Jura,41.0,-0.93,46.93,5.88
1923,Jura,41.0,-0.49,46.93,5.88
1924,Jura,36.0,-0.52,46.93,5.88
1925,Jura,43.0,-0.31,46.93,5.88
1926,Jura,44.0,0.07,46.93,5.88
1927,Jura,39.0,-0.28,46.93,5.88
1928,Jura,33.0,-0.04,46.93,5.88
1929,Jura,37.0,-0.67,46.93,5.88
1930,Jura,40.0,0.4,46.93,5.88
1931,Jura,38.0,-0.67,46.93,5.88
1932,Jura,50.0,0.02,46.93,5.88
1934,Jura,31.0,0.92,46.93,5.88
1935,Jura,37.0,0.02,46.93,5.88
1936,Jura,37.0,0.1,46.93,5.88
1937,Jura,25.0,0.28,46.93,5.88
1938,Jura,42.0,0.45,46.93,5.88
1939,Jura,55.0,-0.01,46.93,5.88
1940,Jura,33.0,-1.24,46.93,5.88
1941,Jura,44.0,-1.03,46.93,5.88
1942,Jura,25.0,-0.8,46.93,5.88
1943,Jura,28.0,0.65,46.93,5.88
1944,Jura,39.0,0.01,46.93,5.88
1945,Jura,11.0,0.56,46.93,5.88
1946,Jura,32.0,-0.03,46.93,5.88
1947,Jura,22.0,0.32,46.93,5.88
1948,Jura,41.0,0.58,46.93,5.88
1949,Jura,27.0,0.88,46.93,5.88
1950,Jura,25.0,0.31,46.93,5.88
1951,Jura,52.0,0.09,46.93,5.88
1952,Jura,22.0,-0.18,46.93,5.88
1953,Jura,30.0,0.31,46.93,5.88
1954,Jura,43.0,-0.48,46.93,5.88
1955,Jura,42.0,-0.22,46.93,5.88
1956,Jura,52.0,-1.19,46.93,5.88
1957,Jura,42.0,0.17,46.93,5.88
1958,Jura,41.0,-0.14,46.93,5.88
1959,Jura,21.0,0.54,46.93,5.88
1960,Jura,34.0,-0.02,46.93,5.88
1961,Jura,35.0,0.67,46.93,5.88
1962,Jura,45.0,-0.67,46.93,5.88
1963,Jura,48.0,-0.81,46.93,5.88
1964,Jura,26.0,-0.08,46.93,5.88
1965,Jura,51.0,-0.69,46.93,5.88
1966,Jura,40.0,-0.04,46.93,5.88
1967,Jura,28.0,0.22,46.93,5.88
1968,Jura,34.0,-0.2,46.93,5.88
1969,Jura,31.0,-0.38,46.93,5.88
1970,Jura,27.0,-0.32,46.93,5.88
1971,Jura,18.0,-0.08,46.93,5.88
1972,Jura,42.0,-0.25,46.93,5.88
1973,Jura,28.0,-0.01,46.93,5.88
1974,Jura,28.0,0.14,46.93,5.88
1975,Jura,29.0,0.39,46.93,5.88
1976,Jura,1.0,-0.08,46.93,5.88
1655,Languedoc,16.3,-0.13,43.6,3.87
1657,Languedoc,25.4,0.18,43.6,3.87
1658,Languedoc,30.0,-0.14,43.6,3.87
1659,Languedoc,15.0,-0.21,43.6,3.87
1660,Languedoc,14.5,-0.05,43.6,3.87
1661,Languedoc,21.9,0.45,43.6,3.87
1662,Languedoc,21.0,0.13,43.6,3.87
1663,Languedoc,31.9,-0.44,43.6,3.87
1664,Languedoc,22.7,-0.52,43.6,3.87
1665,Languedoc,23.4,-0.73,43.6,3.87
1666,Languedoc,24.8,0.03,43.6,3.87
1667,Languedoc,34.1,-0.65,43.6,3.87
1668,Languedoc,20.9,0.07,43.6,3.87
1669,Languedoc,20.4,-0.3,43.6,3.87
1670,Languedoc,17.1,-0.41,43.6,3.87
1671,Languedoc,24.5,-0.21,43.6,3.87
1672,Languedoc,25.4,-0.69,43.6,3.87
1673,Languedoc,36.8,-1.13,43.6,3.87
1674,Languedoc,24.8,-1.39,43.6,3.87
1675,Languedoc,41.7,-1.63,43.6,3.87
1676,Languedoc,26.9,-0.67,43.6,3.87
1677,Languedoc,24.8,-0.73,43.6,3.87
1678,Languedoc,30.0,-1.06,43.6,3.87
1679,Languedoc,27.5,-0.75,43.6,3.87
1680,Languedoc,22.8,-0.62,43.6,3.87
1681,Languedoc,22.1,-0.76,43.6,3.87
1682,Languedoc,30.3,-0.46,43.6,3.87
1683,Languedoc,23.5,-1.02,43.6,3.87
1684,Languedoc,23.5,-1.56,43.6,3.87
1685,Languedoc,21.8,-0.35,43.6,3.87
1686,Languedoc,24.6,0.64,43.6,3.87
1687,Languedoc,35.8,-0.52,43.6,3.87
1688,Languedoc,36.1,-1.65,43.6,3.87
1689,Languedoc,30.4,-0.95,43.6,3.87
1690,Languedoc,29.0,-0.57,43.6,3.87
1691,Languedoc,23.8,-1.34,43.6,3.87
1692,Languedoc,33.8,-1.78,43.6,3.87
1694,Languedoc,24.7,-1.84,43.6,3.87
1695,Languedoc,36.8,-2.22,43.6,3.87
1696,Languedoc,28.8,-0.99,43.6,3.87
1697,Languedoc,26.8,-1.46,43.6,3.87
1698,Languedoc,42.7,-1.84,43.6,3.87
1699,Languedoc,33.8,-0.68,43.6,3.87
1700,Languedoc,32.0,-0.91,43.6,3.87
1701,Languedoc,44.8,-0.76,43.6,3.87
1702,Languedoc,38.0,-1.4,43.6,3.87
1703,Languedoc,28.8,-1.21,43.6,3.87
1704,Languedoc,22.3,-0.44,43.6,3.87
1705,Languedoc,33.8,-0.76,43.6,3.87
1706,Languedoc,18.3,-1.04,43.6,3.87
1707,Languedoc,39.2,-1.3,43.6,3.87
1708,Languedoc,29.9,-1.51,43.6,3.87
1709,Languedoc,36.6,-2.13,43.6,3.87
1710,Languedoc,26.9,-0.02,43.6,3.87
1711,Languedoc,33.7,-0.09,43.6,3.87
1712,Languedoc,32.5,-0.37,43.6,3.87
1713,Languedoc,38.8,-0.87,43.6,3.87
1714,Languedoc,38.7,-0.07,43.6,3.87
1715,Languedoc,28.9,-0.07,43.6,3.87
1716,Languedoc,38.8,-1.13,43.6,3.87
1717,Languedoc,34.8,-0.47,43.6,3.87
1718,Languedoc,19.0,-0.22,43.6,3.87
1719,Languedoc,21.0,-0.02,43.6,3.87
1720,Languedoc,43.9,-0.41,43.6,3.87
1721,Languedoc,45.4,-0.6,43.6,3.87
1722,Languedoc,32.4,0.79,43.6,3.87
1723,Languedoc,30.8,1.46,43.6,3.87
1724,Languedoc,17.0,-0.2,43.6,3.87
1725,Languedoc,41.8,-0.15,43.6,3.87
1726,Languedoc,24.1,-0.06,43.6,3.87
1727,Languedoc,23.5,0.79,43.6,3.87
1728,Languedoc,22.1,-0.31,43.6,3.87
1729,Languedoc,36.8,-0.45,43.6,3.87
1730,Languedoc,35.4,0.33,43.6,3.87
1731,Languedoc,41.1,-0.26,43.6,3.87
1732,Languedoc,42.9,-0.33,43.6,3.87
1733,Languedoc,34.1,0.61,43.6,3.87
1734,Languedoc,13.8,0.28,43.6,3.87
1735,Languedoc,39.0,0.46,43.6,3.87
1736,Languedoc,33.0,0.35,43.6,3.87
1737,Languedoc,27.1,0.32,43.6,3.87
1738,Languedoc,39.8,0.49,43.6,3.87
1739,Languedoc,25.9,-0.79,43.6,3.87
1740,Languedoc,43.2,-2.47,43.6,3.87
1741,Languedoc,25.2,-0.19,43.6,3.87
1742,Languedoc,33.2,-1.27,43.6,3.87
1743,Languedoc,47.2,0.52,43.6,3.87
1744,Languedoc,39.4,-0.59,43.6,3.87
1745,Languedoc,34.4,-0.78,43.6,3.87
1746,Languedoc,39.6,-0.67,43.6,3.87
1747,Languedoc,41.1,-0.18,43.6,3.87
1748,Languedoc,40.2,-0.36,43.6,3.87
1749,Languedoc,39.2,-0.13,43.6,3.87
1750,Languedoc,37.0,0.31,43.6,3.87
1751,Languedoc,36.1,-0.91,43.6,3.87
1752,Languedoc,34.6,0.14,43.6,3.87
1753,Languedoc,32.2,-0.89,43.6,3.87
1754,Languedoc,31.1,-0.87,43.6,3.87
1755,Languedoc,33.6,-0.83,43.6,3.87
1756,Languedoc,39.1,-0.29,43.6,3.87
1757,Languedoc,34.2,0.05,43.6,3.87
1758,Languedoc,42.5,-0.74,43.6,3.87
1759,Languedoc,34.2,0.32,43.6,3.87
1760,Languedoc,34.3,-0.21,43.6,3.87
1761,Languedoc,38.1,0.65,43.6,3.87
1762,Languedoc,36.4,0.12,43.6,3.87
1763,Languedoc,34.4,-0.15,43.6,3.87
1764,Languedoc,34.2,0.4,43.6,3.87
1765,Languedoc,39.0,-0.03,43.6,3.87
1766,Languedoc,37.3,0.24,43.6,3.87
1767,Languedoc,34.4,-0.43,43.6,3.87
1768,Languedoc,37.6,-0.53,43.6,3.87
1769,Languedoc,42.2,-0.32,43.6,3.87
1770,Languedoc,43.1,-0.18,43.6,3.87
1771,Languedoc,38.1,-1.02,43.6,3.87
1772,Languedoc,29.4,-0.26,43.6,3.87
1773,Languedoc,43.1,0.83,43.6,3.87
1774,Languedoc,36.8,-0.59,43.6,3.87
1775,Languedoc,35.8,0.9,43.6,3.87
1776,Languedoc,37.5,-0.25,43.6,3.87
1777,Languedoc,36.2,-0.62,43.6,3.87
1778,Languedoc,31.2,-0.1,43.6,3.87
1779,Languedoc,34.3,1.08,43.6,3.87
1780,Languedoc,30.4,-0.59,43.6,3.87
1781,Languedoc,31.0,0.38,43.6,3.87
1782,Languedoc,36.1,-1.24,43.6,3.87
1783,Languedoc,35.1,0.01,43.6,3.87
1784,Languedoc,30.2,-1.76,43.6,3.87
1785,Languedoc,37.0,-1.68,43.6,3.87
1786,Languedoc,31.8,-1.7,43.6,3.87
1787,Languedoc,39.5,-0.31,43.6,3.87
1788,Languedoc,27.1,-1.08,43.6,3.87
1789,Languedoc,40.8,-0.39,43.6,3.87
1790,Languedoc,40.1,-0.24,43.6,3.87
1791,Languedoc,22.8,0.31,43.6,3.87
1793,Languedoc,38.2,0.13,43.6,3.87
1794,Languedoc,28.2,0.74,43.6,3.87
1795,Languedoc,24.2,-0.71,43.6,3.87
1796,Languedoc,34.2,0.02,43.6,3.87
1797,Languedoc,29.2,0.52,43.6,3.87
1798,Languedoc,32.2,0.16,43.6,3.87
1799,Languedoc,44.2,-1.85,43.6,3.87
1800,Languedoc,34.2,-0.47,43.6,3.87
1910,Languedoc,21.9,-0.14,43.6,3.87
1911,Languedoc,16.9,0.38,43.6,3.87
1912,Languedoc,10.9,-0.54,43.6,3.87
1913,Languedoc,20.9,0.06,43.6,3.87
1918,Languedoc,21.9,-0.14,43.6,3.87
1919,Languedoc,13.9,-0.99,43.6,3.87
1920,Languedoc,6.9,0.39,43.6,3.87
1921,Languedoc,10.9,0.6,43.6,3.87
1922,Languedoc,11.9,-0.93,43.6,3.87
1923,Languedoc,21.9,-0.49,43.6,3.87
1924,Languedoc,9.9,-0.52,43.6,3.87
1925,Languedoc,25.0,-0.31,43.6,3.87
1926,Languedoc,26.5,0.07,43.6,3.87
1927,Languedoc,6.5,-0.28,43.6,3.87
1928,Languedoc,22.9,-0.04,43.6,3.87
1929,Languedoc,11.0,-0.67,43.6,3.87
1930,Languedoc,15.5,0.4,43.6,3.87
1931,Languedoc,19.5,-0.67,43.6,3.87
1932,Languedoc,33.5,0.02,43.6,3.87
1933,Languedoc,16.0,-0.41,43.6,3.87
1934,Languedoc,15.9,0.92,43.6,3.87
1935,Languedoc,21.9,0.02,43.6,3.87
1936,Languedoc,26.9,0.1,43.6,3.87
1937,Languedoc,11.9,0.28,43.6,3.87
1938,Languedoc,20.9,0.45,43.6,3.87
1939,Languedoc,24.9,-0.01,43.6,3.87
1940,Languedoc,22.9,-1.24,43.6,3.87
1941,Languedoc,22.9,-1.03,43.6,3.87
1942,Languedoc,14.9,-0.8,43.6,3.87
1943,Languedoc,10.9,0.65,43.6,3.87
1944,Languedoc,15.9,0.01,43.6,3.87
1945,Languedoc,8.9,0.56,43.6,3.87
1946,Languedoc,21.9,-0.03,43.6,3.87
1951,Languedoc,19.9,0.09,43.6,3.87
1952,Languedoc,9.9,-0.18,43.6,3.87
1953,Languedoc,16.9,0.31,43.6,3.87
1954,Languedoc,24.9,-0.48,43.6,3.87
1955,Languedoc,17.9,-0.22,43.6,3.87
1956,Languedoc,26.9,-1.19,43.6,3.87
1957,Languedoc,24.9,0.17,43.6,3.87
1958,Languedoc,23.9,-0.14,43.6,3.87
1959,Languedoc,18.9,0.54,43.6,3.87
1960,Languedoc,17.9,-0.02,43.6,3.87
1961,Languedoc,13.9,0.67,43.6,3.87
1962,Languedoc,29.9,-0.67,43.6,3.87
1963,Languedoc,27.9,-0.81,43.6,3.87
1964,Languedoc,19.9,-0.08,43.6,3.87
1965,Languedoc,21.9,-0.69,43.6,3.87
1966,Languedoc,17.9,-0.04,43.6,3.87
1967,Languedoc,19.9,0.22,43.6,3.87
1968,Languedoc,23.9,-0.2,43.6,3.87
1969,Languedoc,29.9,-0.38,43.6,3.87
1970,Languedoc,20.9,-0.32,43.6,3.87
1971,Languedoc,25.9,-0.08,43.6,3.87
1972,Languedoc,30.9,-0.25,43.6,3.87
1973,Languedoc,25.7,-0.01,43.6,3.87
1974,Languedoc,31.7,0.14,43.6,3.87
1975,Languedoc,24.9,0.39,43.6,3.87
1976,Languedoc,20.7,-0.08,43.6,3.87
1977,Languedoc,26.9,0.07,43.6,3.87
1978,Languedoc,32.9,-0.46,43.6,3.87
1979,Languedoc,26.0,-0.28,43.6,3.87
1980,Languedoc,34.7,-0.46,43.6,3.87
1981,Languedoc,28.0,-0.05,43.6,3.87
1982,Languedoc,21.7,0.51,43.6,3.87
1983,Languedoc,24.9,0.64,43.6,3.87
1984,Languedoc,30.7,-0.1,43.6,3.87
1985,Languedoc,24.9,-0.43,43.6,3.87
1986,Languedoc,27.7,-0.1,43.6,3.87
1987,Languedoc,26.7,-0.26,43.6,3.87
1988,Languedoc,21.7,0.67,43.6,3.87
1989,Languedoc,12.6,1.18,43.6,3.87
1990,Languedoc,13.3,1.22,43.6,3.87
1991,Languedoc,18.9,0.21,43.6,3.87
1992,Languedoc,20.7,0.89,43.6,3.87
1993,Languedoc,20.7,0.26,43.6,3.87
1994,Languedoc,12.5,1.32,43.6,3.87
1995,Languedoc,15.4,0.87,43.6,3.87
1996,Languedoc,23.1,-0.22,43.6,3.87
1997,Languedoc,14.9,0.98,43.6,3.87
1998,Languedoc,21.9,0.76,43.6,3.87
1999,Languedoc,23.0,1.09,43.6,3.87
2000,Languedoc,23.5,1.21,43.6,3.87
2001,Languedoc,15.5,0.95,43.6,3.87
2002,Languedoc,20.8,1.22,43.6,3.87
2003,Languedoc,12.4,1.28,43.6,3.87
2004,Languedoc,21.5,0.79,43.6,3.87
2005,Languedoc,20.4,0.75,43.6,3.87
2006,Languedoc,12.4,1.29,43.6,3.87
2007,Languedoc,15.0,1.39,43.6,3.87
1801,Low Loire Valley,37.1,0.19,47.15,0.22
1802,Low Loire Valley,40.1,-0.3,47.15,0.22
1803,Low Loire Valley,44.1,-0.92,47.15,0.22
1804,Low Loire Valley,37.1,-0.35,47.15,0.22
1805,Low Loire Valley,58.1,-1.38,47.15,0.22
1806,Low Loire Valley,37.1,-0.28,47.15,0.22
1807,Low Loire Valley,33.1,-0.66,47.15,0.22
1808,Low Loire Valley,33.1,-1.15,47.15,0.22
1809,Low Loire Valley,52.1,-1.32,47.15,0.22
1810,Low Loire Valley,45.1,-1.26,47.15,0.22
1811,Low Loire Valley,29.1,0.1,47.15,0.22
1812,Low Loire Valley,51.1,-1.77,47.15,0.22
1813,Low Loire Valley,55.1,-0.54,47.15,0.22
1814,Low Loire Valley,53.1,-1.66,47.15,0.22
1815,Low Loire Valley,41.1,-0.7,47.15,0.22
1816,Low Loire Valley,65.1,-1.54,47.15,0.22
1817,Low Loire Valley,52.7,-0.48,47.15,0.22
1818,Low Loire Valley,30.7,0.17,47.15,0.22
1819,Low Loire Valley,43.7,-0.01,47.15,0.22
1820,Low Loire Valley,53.1,-0.97,47.15,0.22
1821,Low Loire Valley,58.1,-0.27,47.15,0.22
1822,Low Loire Valley,16.1,0.78,47.15,0.22
1823,Low Loire Valley,57.1,-0.66,47.15,0.22
1824,Low Loire Valley,51.7,0.07,47.15,0.22
1825,Low Loire Valley,24.7,-0.07,47.15,0.22
1826,Low Loire Valley,35.1,0.51,47.15,0.22
1827,Low Loire Valley,35.7,-0.09,47.15,0.22
1828,Low Loire Valley,41.7,-0.12,47.15,0.22
1829,Low Loire Valley,51.7,-1.85,47.15,0.22
1830,Low Loire Valley,48.1,-0.6,47.15,0.22
1831,Low Loire Valley,36.1,-0.12,47.15,0.22
1832,Low Loire Valley,51.1,-0.76,47.15,0.22
1833,Low Loire Valley,39.7,-0.28,47.15,0.22
1834,Low Loire Valley,31.1,0.51,47.15,0.22
1835,Low Loire Valley,40.7,-0.55,47.15,0.22
1836,Low Loire Valley,40.1,-0.57,47.15,0.22
1837,Low Loire Valley,48.7,-0.94,47.15,0.22
1838,Low Loire Valley,48.1,-1.75,47.15,0.22
1839,Low Loire Valley,40.1,-0.69,47.15,0.22
1840,Low Loire Valley,41.1,-1.02,47.15,0.22
1841,Low Loire Valley,47.1,-0.32,47.15,0.22
1842,Low Loire Valley,34.1,-0.27,47.15,0.22
1843,Low Loire Valley,59.1,-0.19,47.15,0.22
1844,Low Loire Valley,33.1,-1.2,47.15,0.22
1845,Low Loire Valley,57.1,-1.25,47.15,0.22
1846,Low Loire Valley,27.1,0.26,47.15,0.22
1847,Low Loire Valley,44.6,-0.61,47.15,0.22
1848,Low Loire Valley,40.6,-0.38,47.15,0.22
1849,Low Loire Valley,38.1,-0.71,47.15,0.22
1850,Low Loire Valley,45.1,-0.72,47.15,0.22
1851,Low Loire Valley,50.6,-0.34,47.15,0.22
1852,Low Loire Valley,40.6,-0.08,47.15,0.22
1853,Low Loire Valley,61.6,-1.0,47.15,0.22
1854,Low Loire Valley,54.6,-0.24,47.15,0.22
1855,Low Loire Valley,50.1,-1.43,47.15,0.22
1856,Low Loire Valley,44.1,-0.9,47.15,0.22
1857,Low Loire Valley,34.6,0.23,47.15,0.22
1858,Low Loire Valley,32.6,-0.2,47.15,0.22
1859,Low Loire Valley,31.1,0.48,47.15,0.22
1860,Low Loire Valley,57.6,-0.99,47.15,0.22
1861,Low Loire Valley,38.6,-0.24,47.15,0.22
1862,Low Loire Valley,39.1,-0.51,47.15,0.22
1863,Low Loire Valley,38.1,0.6,47.15,0.22
1864,Low Loire Valley,35.1,-1.22,47.15,0.22
1865,Low Loire Valley,20.1,-0.15,47.15,0.22
1866,Low Loire Valley,44.1,-0.08,47.15,0.22
1867,Low Loire Valley,49.6,-0.96,47.15,0.22
1868,Low Loire Valley,32.6,0.55,47.15,0.22
1869,Low Loire Valley,49.1,-0.17,47.15,0.22
1870,Low Loire Valley,28.6,-0.93,47.15,0.22
1871,Low Loire Valley,43.6,-1.47,47.15,0.22
1872,Low Loire Valley,47.6,0.52,47.15,0.22
1873,Low Loire Valley,46.1,0.06,47.15,0.22
1874,Low Loire Valley,34.1,-0.22,47.15,0.22
1875,Low Loire Valley,45.6,-1.02,47.15,0.22
1876,Low Loire Valley,37.1,-0.55,47.15,0.22
1877,Low Loire Valley,43.1,-0.56,47.15,0.22
1878,Low Loire Valley,52.6,-0.24,47.15,0.22
1879,Low Loire Valley,70.6,-1.52,47.15,0.22
1880,Low Loire Valley,63.0,-0.26,47.15,0.22
1881,Low Loire Valley,34.0,-1.06,47.15,0.22
1882,Low Loire Valley,48.0,-0.07,47.15,0.22
1883,Low Loire Valley,44.0,-0.61,47.15,0.22
1884,Low Loire Valley,40.0,-0.22,47.15,0.22
1885,Low Loire Valley,42.0,-0.73,47.15,0.22
1886,Low Loire Valley,50.0,-0.44,47.15,0.22
1887,Low Loire Valley,47.0,-0.93,47.15,0.22
1888,Low Loire Valley,50.0,-1.59,47.15,0.22
1889,Low Loire Valley,44.0,-0.87,47.15,0.22
1890,Low Loire Valley,50.0,-0.69,47.15,0.22
1891,Low Loire Valley,51.0,-0.78,47.15,0.22
1892,Low Loire Valley,33.0,-0.9,47.15,0.22
1893,Low Loire Valley,11.0,-0.5,47.15,0.22
1894,Low Loire Valley,49.0,-0.07,47.15,0.22
1895,Low Loire Valley,41.0,-0.74,47.15,0.22
1896,Low Loire Valley,28.0,-0.49,47.15,0.22
1897,Low Loire Valley,39.0,-0.08,47.15,0.22
1898,Low Loire Valley,47.0,0.2,47.15,0.22
1899,Low Loire Valley,36.0,-0.14,47.15,0.22
1900,Low Loire Valley,33.0,-0.08,47.15,0.22
1901,Low Loire Valley,31.0,-0.53,47.15,0.22
1902,Low Loire Valley,42.0,-1.11,47.15,0.22
1903,Low Loire Valley,45.0,-0.1,47.15,0.22
1904,Low Loire Valley,33.0,-0.16,47.15,0.22
1905,Low Loire Valley,32.0,-0.35,47.15,0.22
1906,Low Loire Valley,28.0,-0.01,47.15,0.22
1907,Low Loire Valley,49.0,-0.58,47.15,0.22
1908,Low Loire Valley,35.0,-0.7,47.15,0.22
1909,Low Loire Valley,41.0,-1.07,47.15,0.22
1910,Low Loire Valley,49.0,-0.14,47.15,0.22
1911,Low Loire Valley,29.0,0.38,47.15,0.22
1912,Low Loire Valley,38.0,-0.54,47.15,0.22
1913,Low Loire Valley,47.0,0.06,47.15,0.22
1914,Low Loire Valley,42.0,0.08,47.15,0.22
1915,Low Loire Valley,34.0,-0.78,47.15,0.22
1916,Low Loire Valley,43.0,-0.2,47.15,0.22
1917,Low Loire Valley,34.0,-0.95,47.15,0.22
1918,Low Loire Valley,38.0,-0.14,47.15,0.22
1919,Low Loire Valley,34.0,-0.99,47.15,0.22
1920,Low Loire Valley,58.0,0.39,47.15,0.22
1921,Low Loire Valley,38.0,0.6,47.15,0.22
1922,Low Loire Valley,44.0,-0.93,47.15,0.22
1923,Low Loire Valley,40.0,-0.49,47.15,0.22
1924,Low Loire Valley,41.0,-0.52,47.15,0.22
1925,Low Loire Valley,45.0,-0.31,47.15,0.22
1926,Low Loire Valley,46.0,0.07,47.15,0.22
1927,Low Loire Valley,45.0,-0.28,47.15,0.22
1928,Low Loire Valley,35.0,-0.04,47.15,0.22
1929,Low Loire Valley,39.0,-0.67,47.15,0.22
1930,Low Loire Valley,48.0,0.4,47.15,0.22
1931,Low Loire Valley,44.0,-0.67,47.15,0.22
1932,Low Loire Valley,45.0,0.02,47.15,0.22
1933,Low Loire Valley,37.0,-0.41,47.15,0.22
1934,Low Loire Valley,36.0,0.92,47.15,0.22
1935,Low Loire Valley,38.0,0.02,47.15,0.22
1936,Low Loire Valley,41.0,0.1,47.15,0.22
1937,Low Loire Valley,42.0,0.28,47.15,0.22
1938,Low Loire Valley,45.0,0.45,47.15,0.22
1939,Low Loire Valley,41.0,-0.01,47.15,0.22
1940,Low Loire Valley,42.0,-1.24,47.15,0.22
1941,Low Loire Valley,45.0,-1.03,47.15,0.22
1942,Low Loire Valley,44.0,-0.8,47.15,0.22
1943,Low Loire Valley,40.0,0.65,47.15,0.22
1944,Low Loire Valley,40.0,0.01,47.15,0.22
1946,Low Loire Valley,37.0,-0.03,47.15,0.22
1947,Low Loire Valley,29.0,0.32,47.15,0.22
1948,Low Loire Valley,31.0,0.58,47.15,0.22
1949,Low Loire Valley,26.0,0.88,47.15,0.22
1950,Low Loire Valley,27.0,0.31,47.15,0.22
1951,Low Loire Valley,46.0,0.09,47.15,0.22
1952,Low Loire Valley,26.0,-0.18,47.15,0.22
1953,Low Loire Valley,35.0,0.31,47.15,0.22
1954,Low Loire Valley,48.0,-0.48,47.15,0.22
1955,Low Loire Valley,34.0,-0.22,47.15,0.22
1956,Low Loire Valley,45.0,-1.19,47.15,0.22
1957,Low Loire Valley,37.0,0.17,47.15,0.22
1958,Low Loire Valley,46.0,-0.14,47.15,0.22
1959,Low Loire Valley,26.0,0.54,47.15,0.22
1960,Low Loire Valley,29.0,-0.02,47.15,0.22
1961,Low Loire Valley,33.0,0.67,47.15,0.22
1962,Low Loire Valley,48.0,-0.67,47.15,0.22
1963,Low Loire Valley,51.0,-0.81,47.15,0.22
1964,Low Loire Valley,35.0,-0.08,47.15,0.22
1965,Low Loire Valley,52.0,-0.69,47.15,0.22
1966,Low Loire Valley,41.0,-0.04,47.15,0.22
1967,Low Loire Valley,40.0,0.22,47.15,0.22
1968,Low Loire Valley,45.0,-0.2,47.15,0.22
1969,Low Loire Valley,36.0,-0.38,47.15,0.22
1970,Low Loire Valley,36.0,-0.32,47.15,0.22
1971,Low Loire Valley,35.0,-0.08,47.15,0.22
1972,Low Loire Valley,50.0,-0.25,47.15,0.22
1973,Low Loire Valley,35.0,-0.01,47.15,0.22
1974,Low Loire Valley,40.0,0.14,47.15,0.22
1975,Low Loire Valley,39.0,0.39,47.15,0.22
1976,Low Loire Valley,20.0,-0.08,47.15,0.22
1979,Low Loire Valley,43.3,-0.28,47.15,0.22
1980,Low Loire Valley,48.3,-0.46,47.15,0.22
1981,Low Loire Valley,41.3,-0.05,47.15,0.22
1982,Low Loire Valley,25.3,0.51,47.15,0.22
1983,Low Loire Valley,38.3,0.64,47.15,0.22
1984,Low Loire Valley,43.3,-0.1,47.15,0.22
1985,Low Loire Valley,40.3,-0.43,47.15,0.22
1986,Low Loire Valley,42.4,-0.1,47.15,0.22
1987,Low Loire Valley,44.4,-0.26,47.15,0.22
1988,Low Loire Valley,35.9,0.67,47.15,0.22
1989,Low Loire Valley,21.3,1.18,47.15,0.22
1990,Low Loire Valley,25.4,1.22,47.15,0.22
1991,Low Loire Valley,40.3,0.21,47.15,0.22
1992,Low Loire Valley,24.9,0.89,47.15,0.22
1993,Low Loire Valley,32.4,0.26,47.15,0.22
1994,Low Loire Valley,27.9,1.32,47.15,0.22
1995,Low Loire Valley,31.3,0.87,47.15,0.22
1996,Low Loire Valley,33.9,-0.22,47.15,0.22
1997,Low Loire Valley,32.9,0.98,47.15,0.22
1998,Low Loire Valley,34.3,0.76,47.15,0.22
1999,Low Loire Valley,27.4,1.09,47.15,0.22
2000,Low Loire Valley,29.4,1.21,47.15,0.22
2001,Low Loire Valley,30.9,0.95,47.15,0.22
2002,Low Loire Valley,34.4,1.22,47.15,0.22
2003,Low Loire Valley,13.3,1.28,47.15,0.22
2004,Low Loire Valley,31.0,0.79,47.15,0.22
2005,Low Loire Valley,24.0,0.75,47.15,0.22
2006,Low Loire Valley,28.3,1.29,47.15,0.22
1840,Luxembourg,40.0,-1.02,49.67,6.13
1841,Luxembourg,35.0,-0.32,49.67,6.13
1842,Luxembourg,37.0,-0.27,49.67,6.13
1843,Luxembourg,54.0,-0.19,49.67,6.13
1844,Luxembourg,45.0,-1.2,49.67,6.13
1845,Luxembourg,34.0,-1.25,49.67,6.13
1846,Luxembourg,29.0,0.26,49.67,6.13
1847,Luxembourg,55.0,-0.61,49.67,6.13
1848,Luxembourg,44.0,-0.38,49.67,6.13
1849,Luxembourg,56.0,-0.71,49.67,6.13
1851,Luxembourg,75.0,-0.34,49.67,6.13
1852,Luxembourg,55.0,-0.08,49.67,6.13
1853,Luxembourg,59.0,-1.0,49.67,6.13
